Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,19,CONSUMO DE 1750 KWH                                         ,13124.01,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,20,CONSUMO DE 2000 KWH                                         ,14977.11,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,21,CONSUMO DE 2250 KWH                                         ,16830.21,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,22,CONSUMO DE 2500 KWH                                         ,18683.31,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,23,CONSUMO DE 2750 KWH                                         ,20536.41,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,24,CONSUMO DE 3000 KWH                                         ,22389.51,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,25,CONSUMO DE 3250 KWH                                         ,24242.61,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,26,CONSUMO DE 3500 KWH                                         ,26095.71,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,27,CONSUMO DE 140 KWH                                          ,170.2,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,28,CONSUMO DE 450 KWH                                          ,3487.89,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,29,CONSUMO DE 600 KWH                                          ,4599.75,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,30,CONSUMO DE 850 KWH                                          ,6452.85,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,31,CONSUMO DE 900 KWH                                          ,6823.47,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,32,CONSUMO DE 3750 KWH                                         ,27948.81,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,33,CONSUMO DE 4000 KWH                                         ,29801.91,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,34,CONSUMO DE 5000 KWH                                         ,37214.31,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,35,CONSUMO DE 6000 KWH                                         ,44626.71,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,36,CONSUMO DE 7000 KWH                                         ,52039.11,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,37,CONSUMO DE 8000 KWH                                         ,59451.51,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,38,CONSUMO DE 10000 KWH                                        ,74276.31,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",6. Transporte,6.2. Transporte por cuenta propia,6.2.2. Uso de vehículos,64 Gasolinas y aceites lubricantes,219,Gasolina de bajo octanaje,1,INDICE DE LA CIUDAD                                         ,114.64,1,INDICE,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.3. Otros servicios relacionados con la vivienda,3.3.1. Otros servicios relacionados con la vivienda,45 Servicio telefónico,237,Servicio de telefonía móvil,1,INDICE DE LA CIUDAD                                         ,89.3,1,INDICE,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,1,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",10424.58,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,2,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",9071.25,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,3,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",2870,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,4,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",1618.75,1,COST/M,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,5,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",1783.33,1,COSTO/,
2023,2,23/03/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,6,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",2691.67,1,COSTO/,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,1,"EN PZAS, PIERNA, A GRANEL                                   ",50,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,2,"EN PZAS, MUSLO, A GRANEL                                    ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,3,"EN PZAS, PIERNA, A GRANEL                                   ",82,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,4,"EN PZAS, PECHUGA, A GRANEL                                  ",97.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,5,"ENTERO, A GRANEL                                            ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,6,"BACHOCO, ENTERO, A GRANEL                                   ",44.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,7,"ENTERO, A GRANEL                                            ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,8,"ENTERO, A GRANEL                                            ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,9,"EN PZAS, ALAS, A GRANEL                                     ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,10,"EN PZAS, PECHUGA, C/HUESO, A GRANEL                         ",94.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,11,"ENTERO, A GRANEL                                            ",58.75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,12,"GUMARO MP, ENTERO, A GRANEL                                 ",65.75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,13,"EN PZAS, PECHUGA, A GRANEL                                  ",95,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,14,"EN PZAS, ALAS, A GRANEL                                     ",65,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,15,"EN PZAS, PECHUGA, A GRANEL                                  ",88.97,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,16,"EN PZAS, ALAS, A GRANEL                                     ",86.47,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,17,"EN PZAS, PIERNA, A GRANEL                                   ",59.66,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,18,"EN PZAS, ALAS, A GRANEL                                     ",80.2,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,19,"EN PZAS, MUSLO, A GRANEL                                    ",71.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,20,"ENTERO, A GRANEL                                            ",60.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,21,"EN PZAS, ALAS, A GRANEL                                     ",75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,1,"SAN JUAN, BLANCO, PAQ DE 18 PZAS                            ",50.43,1,PAQ   ,DESENCADENADO
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,2,"BLANCO, A GRANEL                                            ",45,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,3,"BLANCO, A GRANEL                                            ",42,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,4,"BLANCO, A GRANEL                                            ",41.75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,5,"BLANCO, A GRANEL                                            ",42.53,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,6,"SACAMECATE, BLANCO, A GRANEL                                ",45,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,1,"FORTI LECHE, RECONSTITUIDA, BOTE DE 1 LT                    ",19.5,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,2,"GREAT VALUE MP, ULTRAPASTEURIZADA, BOTE DE 1 LT             ",19.5,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,3,"ALPURA, SABORIZADA, DE FRESA, BOTE DE 1 LT                  ",32,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,4,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 L ( 1800 ML)        ",19.58,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,5,"ALPURA, PASTEURIZADA, ENTERA, CLASICA, BOTE DE 1 LT         ",23,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,6,"NUTRI, ULTRAPASTEURIZADA, BOTE DE 1 LT                      ",19.86,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,7,"ALPURA, PASTEURIZADA, BOTE DE 1 LT                          ",27,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,8,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT                    ",23.9,1,LT    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,1,"HASS, A GRANEL                                              ",70.45,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,2,"HASS, A GRANEL                                              ",42.73,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,3,"HASS, A GRANEL                                              ",37.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,4,"HASS, A GRANEL                                              ",52.75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,5,"HASS, A GRANEL                                              ",56.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,6,"HASS, A GRANEL                                              ",50,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,7,"HASS, A GRANEL                                              ",42.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,8,"HASS, A GRANEL                                              ",51.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,1,"AGRIO, A GRANEL                                             ",35.8,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,2,"PERSA, A GRANEL                                             ",33.4,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,3,"PERSA, A GRANEL                                             ",21.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,4,"AGRIO, A GRANEL                                             ",28.75,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,5,"PERSA, A GRANEL                                             ",18,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,6,"AGRIO, A GRANEL                                             ",32.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,7,"PERSA, A GRANEL                                             ",16.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,8,"PERSA, A GRANEL                                             ",20.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,9,"AGRIO, A GRANEL                                             ",25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,1,"VALENCIA, A GRANEL                                          ",25.83,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,2,"VALENCIA, A GRANEL                                          ",24.15,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,3,"VALENCIA, A GRANEL                                          ",12.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,4,"VALENCIA, A GRANEL                                          ",12,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,5,"VALENCIA, A GRANEL                                          ",18.93,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,6,"VALENCIA, A GRANEL                                          ",13,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,7,"VALENCIA, A GRANEL                                          ",11.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,8,"VALENCIA, A GRANEL                                          ",14,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,9,"VALENCIA, A GRANEL                                          ",13,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,1,"MARADOL, A GRANEL                                           ",28.85,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,2,"MARADOL, A GRANEL                                           ",23.7,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,3,"MARADOL, A GRANEL                                           ",25.93,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,4,"MARADOL, A GRANEL                                           ",23.5,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,5,"MARADOL, A GRANEL                                           ",24.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,6,"MARADOL, A GRANEL                                           ",22.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,7,"MARADOL, A GRANEL                                           ",23,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,55,Papaya,8,"MARADOL, A GRANEL                                           ",22.25,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,58,Plátanos,1,"TABASCO, A GRANEL                                           ",19.35,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,58,Plátanos,2,"DOMINICO, A GRANEL                                          ",18.48,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,58,Plátanos,3,"TABASCO, A GRANEL                                           ",15.73,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,58,Plátanos,4,"MACHO, A GRANEL                                             ",27,1,KG    ,
2023,1,21/02/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,58,Plátanos,5,"TABASCO, A GRANEL                                           ",18.43,1,KG    ,
